paper_id,claim_id,table_figure,claim,value_script,value_paper,match,value_rewrite,match_rewrite,holds,defect_locus,notes
aggarwal_etal_2023,methods_fb_q3_revenue_share,methods,From reference 35,NA,3,NA,NA,NA,NA,NA,Taken from another source by the article; checked once against that source. No rewrite counterpart.
aggarwal_etal_2023,methods_russia_spend,methods,From reference 24,NA,150000,NA,NA,NA,NA,NA,Taken from another source by the article; checked once against that source. No rewrite counterpart.
aggarwal_etal_2023,methods_fox_news_month,methods,methods_fox_news_month,NA,1,NA,NA,NA,NA,NA,Taken from another source by the article; checked once against that source. No rewrite counterpart.
aggarwal_etal_2023,methods_ad_ban_weeks,methods,methods_ad_ban_weeks,NA,1,NA,NA,NA,NA,NA,A stated study or software parameter with no counterpart in the deposit. No rewrite counterpart.
aggarwal_etal_2023,methods_501c4,methods,The 501(c)(4) tax designation,NA,501,NA,NA,NA,NA,NA,A stated study or software parameter with no counterpart in the deposit. No rewrite counterpart.
aggarwal_etal_2023,methods_margin_threshold,methods,"'greater than three points', spelled out",NA,3,NA,NA,NA,NA,NA,A stated study or software parameter with no counterpart in the deposit. No rewrite counterpart.
aggarwal_etal_2023,methods_r_version,methods,methods_r_version,NA,4.1.1,NA,NA,NA,NA,NA,A stated study or software parameter with no counterpart in the deposit. No rewrite counterpart.
aggarwal_etal_2023,methods_tidyverse_version,methods,methods_tidyverse_version,NA,1.3.1,NA,NA,NA,NA,NA,A stated study or software parameter with no counterpart in the deposit. No rewrite counterpart.
aggarwal_etal_2023,methods_estimatr_version,methods,methods_estimatr_version,NA,0.30.6,NA,NA,NA,NA,NA,A stated study or software parameter with no counterpart in the deposit. No rewrite counterpart.
aggarwal_etal_2023,methods_car_version,methods,methods_car_version,NA,3.1.0,NA,NA,NA,NA,NA,A stated study or software parameter with no counterpart in the deposit. No rewrite counterpart.
aggarwal_etal_2023,methods_hc2,methods,'HC2 robust standard errors',NA,2,NA,NA,NA,NA,NA,A stated study or software parameter with no counterpart in the deposit. No rewrite counterpart.
aggarwal_etal_2023,reporting_summary_r_version,reporting_summary,restates Methods,NA,4.1.1,NA,NA,NA,NA,NA,"Restated from the article's own Methods; checked against it, not against the deposit. No rewrite counterpart."
aggarwal_etal_2023,reporting_summary_tidyverse_version,reporting_summary,restates Methods,NA,1.3.1,NA,NA,NA,NA,NA,"Restated from the article's own Methods; checked against it, not against the deposit. No rewrite counterpart."
aggarwal_etal_2023,reporting_summary_estimatr_version,reporting_summary,restates Methods,NA,0.30.6,NA,NA,NA,NA,NA,"Restated from the article's own Methods; checked against it, not against the deposit. No rewrite counterpart."
aggarwal_etal_2023,reporting_summary_car_version,reporting_summary,restates Methods,NA,3.1.0,NA,NA,NA,NA,NA,"Restated from the article's own Methods; checked against it, not against the deposit. No rewrite counterpart."
aggarwal_etal_2023,reporting_summary_tss_min,reporting_summary,restates the targeting criteria,NA,30,NA,NA,NA,NA,NA,"Restated from the article's own Methods; checked against it, not against the deposit. No rewrite counterpart."
aggarwal_etal_2023,reporting_summary_tss_max,reporting_summary,restates the targeting criteria,NA,70,NA,NA,NA,NA,NA,"Restated from the article's own Methods; checked against it, not against the deposit. No rewrite counterpart."
aggarwal_etal_2023,reporting_summary_college_max,reporting_summary,restates the targeting criteria,NA,50,NA,NA,NA,NA,NA,"Restated from the article's own Methods; checked against it, not against the deposit. No rewrite counterpart."
aggarwal_etal_2023,reporting_summary_turnout_min,reporting_summary,restates the targeting criteria,NA,20,NA,NA,NA,NA,NA,"Restated from the article's own Methods; checked against it, not against the deposit. No rewrite counterpart."
aggarwal_etal_2023,reporting_summary_age_min,reporting_summary,restates the archival subset criteria,NA,18,NA,NA,NA,NA,NA,"Restated from the article's own Methods; checked against it, not against the deposit. No rewrite counterpart."
aggarwal_etal_2023,reporting_summary_age_max,reporting_summary,restates the archival subset criteria,NA,55,NA,NA,NA,NA,NA,"Restated from the article's own Methods; checked against it, not against the deposit. No rewrite counterpart."
aggarwal_etal_2023,reporting_summary_n_strata,reporting_summary,restates Methods,NA,18,NA,NA,NA,NA,NA,"Restated from the article's own Methods; checked against it, not against the deposit. No rewrite counterpart."
aggarwal_etal_2023,reporting_summary_scale_max,reporting_summary,"'out of 100', stated four times",NA,100,NA,NA,NA,NA,NA,"Restated from the article's own Methods; checked against it, not against the deposit. No rewrite counterpart."
aggarwal_etal_2023,reporting_summary_timing,reporting_summary,"Timing given as July-November 2020, where Methods describes an 8-month programme running from March 2020 to election day. Recorded as an unresolved internal inconsistency, not corrected.",NA,NA,NA,NA,NA,NA,NA,"Restated from the article's own Methods; checked against it, not against the deposit. No rewrite counterpart."
aggarwal_etal_2023,si_contents_sections,supplementary_information,The Supplementary Information lists six sections in its contents,NA,6,NA,NA,NA,NA,NA,No rewrite counterpart.
aggarwal_etal_2023,si_n_supplementary_figures,supplementary_information,The Supplementary Information carries four numbered figures,NA,4,NA,4,1,NA,NA,"Counted from the published document: Supplementary Figures 1 to 4. Rewrite gives 4, which matches."
aggarwal_etal_2023,si_n_supplementary_tables,supplementary_information,The Supplementary Information carries three numbered tables,NA,3,NA,3,1,NA,NA,"Counted from the parsed transcription of the published tables. Rewrite gives 3, which matches."
aggarwal_etal_2023,si_a_match_rate,supplementary_information_a,'audience match rates were always around 60%',NA,60,NA,NA,NA,NA,archive,Survey and match-quality data; none of it is deposited. No rewrite counterpart.
aggarwal_etal_2023,si_a_precise_scheme_rate,supplementary_information_a,wireless phones and personal emails prioritised,NA,82,NA,NA,NA,NA,archive,Survey and match-quality data; none of it is deposited. No rewrite counterpart.
aggarwal_etal_2023,si_a_name_address_rate,supplementary_information_a,name and address prioritised,NA,81,NA,NA,NA,NA,archive,Survey and match-quality data; none of it is deposited. No rewrite counterpart.
aggarwal_etal_2023,si_a_young_precise_rate,supplementary_information_a,"younger voters, precise scheme",NA,64,NA,NA,NA,NA,archive,Survey and match-quality data; none of it is deposited. No rewrite counterpart.
aggarwal_etal_2023,si_a_young_name_rate,supplementary_information_a,"younger voters, name and address",NA,59,NA,NA,NA,NA,archive,Survey and match-quality data; none of it is deposited. No rewrite counterpart.
aggarwal_etal_2023,si_a_consistency_low,supplementary_information_a,'ranged from 59 - 82%',NA,59,NA,NA,NA,NA,archive,Survey and match-quality data; none of it is deposited. No rewrite counterpart.
aggarwal_etal_2023,si_a_consistency_high,supplementary_information_a,'ranged from 59 - 82%',NA,82,NA,NA,NA,NA,archive,Survey and match-quality data; none of it is deposited. No rewrite counterpart.
aggarwal_etal_2023,si_a_compliance_shift,supplementary_information_a,'a 60 percentage point increase in the probability of being treated',NA,60,NA,NA,NA,NA,archive,Survey and match-quality data; none of it is deposited. No rewrite counterpart.
aggarwal_etal_2023,si_b_spend_buckets,supplementary_information_b,The Facebook Ad Library API returns spend in ten buckets,NA,10,NA,NA,NA,NA,archive,A property of the API rather than of the data. No rewrite counterpart.
aggarwal_etal_2023,si_c_total_spend_all_advertisers,supplementary_information_c,"The lower bound of total spend by all advertisers is US$349,006,000",349006000,349006000,1,349006000,1,NA,NA,"Rewrite gives 349006000, which matches."
aggarwal_etal_2023,si_c_largest_bucket,supplementary_information_c,"The largest spend bucket, above US$1 million, is boundless",NA,1,NA,NA,NA,NA,archive,A property of the API rather than of the data. No rewrite counterpart.
aggarwal_etal_2023,si_c_acronym_spend_low,supplementary_information_c,"Acronym spent approximately US$3,867,900 on persuasion advertisements",3867900,3867900,1,3867900,1,NA,NA,"Rewrite gives 3867900, which matches."
aggarwal_etal_2023,si_c_acronym_spend_high,supplementary_information_c,"To US$5,921,963 on persuasion advertisements",5921963,5921963,1,5921963,1,NA,NA,"Rewrite gives 5921963, which matches."
aggarwal_etal_2023,si_c_acronym_share,supplementary_information_c,Acronym constituted approximately 1 per cent of Facebook spending in the target states,NA,1,NA,1.2614969370154094,NA,NA,NA,"An approximate claim, so no verdict is taken. Using the persuasion advertisements alone the share is 1.11 per cent. Rewrite gives 1; no verdict is taken."
aggarwal_etal_2023,si_c_wesleyan_total,supplementary_information_c,"US$977,761,865 was spent on federal races on Facebook",NA,977761865,NA,NA,NA,NA,archive,The Wesleyan Media Project file the deposit's figure_C4.R reads is not deposited. No rewrite counterpart.
aggarwal_etal_2023,si_c_wesleyan_acronym,supplementary_information_c,"US$6,603,488 of which was from Acronym",NA,6603488,NA,NA,NA,NA,archive,The Wesleyan Media Project file the deposit's figure_C4.R reads is not deposited. No rewrite counterpart.
aggarwal_etal_2023,si_c_wesleyan_share,supplementary_information_c,Acronym's share of federal spending on Facebook was 0.67 per cent,NA,0.67,NA,0.6753677184986141,0,NA,paper_internal,Computed from the two figures the same sentence prints. Rewrite gives 0.68 against a published 0.67.
aggarwal_etal_2023,si_c_fb_q3_revenue_share,supplementary_information_c,Political advertising is an estimated 3 per cent of Facebook's Q3 US advertising revenue,NA,3,NA,NA,NA,NA,NA,Taken from another source by the article; checked once against that source. No rewrite counterpart.
aggarwal_etal_2023,si_c_july_highest_spend,supplementary_information_c,Acronym spent more on persuasion in July than in any other month,NA,NA,NA,NA,NA,FALSE,paper_internal,"the largest monthly lower-bound persuasion spend is 577,000 in February 2020; July 2020 is 566,600 The claim does not hold."
aggarwal_etal_2023,si_c_broken_cross_reference,supplementary_information_c,The sentence points the reader at 'main Figure ??',NA,NA,NA,NA,NA,FALSE,paper_internal,"The cross-reference did not resolve when the document was typeset. The figure the sentence describes is Supplementary Figure 2, which is in the Supplementary Information rather than the main text. The claim does not hold."
aggarwal_etal_2023,si_c_states_in_text,supplementary_information_c,"The query is described in the text as covering five states: AZ, MI, NC, PA and WI",NA,5,NA,NA,NA,NA,NA,No rewrite counterpart.
aggarwal_etal_2023,si_c_states_in_caption,supplementary_information_c,"The caption of the figure that query produces lists six states: AZ, GA, MI, NC, PA and WI",NA,6,NA,NA,NA,NA,NA,No rewrite counterpart.
aggarwal_etal_2023,si_c_state_lists_agree,supplementary_information_c,The two state lists name the same states,NA,NA,NA,NA,NA,FALSE,paper_internal,"The text names five states and the caption of the figure that query produces names six, adding Georgia. The deposited extract carries no state field, so which list describes the query cannot be settled from the deposit. The claim does not hold."
aggarwal_etal_2023,si_d_pap_registration_date,supplementary_information_d,The plan is described as registered on 22 November 2020,NA,22,NA,NA,NA,NA,unresolved,The reproduced plan is dated 11 November 2020. Unresolved. No rewrite counterpart.
aggarwal_etal_2023,si_d_persuasion_audience,supplementary_information_d,'an audience of 5M swing-state voters',NA,5,NA,NA,NA,NA,NA,Reproduced verbatim from the pre-analysis plan; checked once against it. No rewrite counterpart.
aggarwal_etal_2023,si_d_persuasion_holdout,supplementary_information_d,'450K voters',NA,450,NA,NA,NA,NA,NA,Reproduced verbatim from the pre-analysis plan; checked once against it. No rewrite counterpart.
aggarwal_etal_2023,si_d_turnout_audience,supplementary_information_d,'an audience of 1.8M swing-state voters',NA,1.8,NA,NA,NA,NA,NA,Reproduced verbatim from the pre-analysis plan; checked once against it. No rewrite counterpart.
aggarwal_etal_2023,si_d_turnout_holdout,supplementary_information_d,'370K voters',NA,370,NA,NA,NA,NA,NA,Reproduced verbatim from the pre-analysis plan; checked once against it. No rewrite counterpart.
aggarwal_etal_2023,si_d_topic_categories,supplementary_information_d,six numbered treatment topic categories,NA,6,NA,NA,NA,NA,NA,Reproduced verbatim from the pre-analysis plan; checked once against it. No rewrite counterpart.
aggarwal_etal_2023,si_d_holdout_surveys,supplementary_information_d,'3 global holdout check in surveys',NA,3,NA,NA,NA,NA,NA,Reproduced verbatim from the pre-analysis plan; checked once against it. No rewrite counterpart.
aggarwal_etal_2023,si_d_party_categories,supplementary_information_d,'3 categories' of party registration,NA,3,NA,NA,NA,NA,NA,Reproduced verbatim from the pre-analysis plan; checked once against it. No rewrite counterpart.
aggarwal_etal_2023,si_d_vote_history_elections,supplementary_information_d,'Number of times voted out of 3',NA,3,NA,NA,NA,NA,NA,Reproduced verbatim from the pre-analysis plan; checked once against it. No rewrite counterpart.
aggarwal_etal_2023,si_d_black_threshold,supplementary_information_d,'if Black voters < 10% of sample',NA,10,NA,NA,NA,NA,NA,Reproduced verbatim from the pre-analysis plan; checked once against it. No rewrite counterpart.
aggarwal_etal_2023,si_e_sql_limit_1,supplementary_information_e,"ORDER BY RANDOM() LIMIT 700000, the whole-population draw",NA,700000,NA,NA,NA,NA,NA,Reproduced verbatim from the deposited randomisation code. No rewrite counterpart.
aggarwal_etal_2023,si_e_sql_limit_2,supplementary_information_e,"LIMIT 564872, the 18 to 24 oversample",NA,564872,NA,NA,NA,NA,NA,Reproduced verbatim from the deposited randomisation code. No rewrite counterpart.
aggarwal_etal_2023,si_e_sql_limit_3,supplementary_information_e,"LIMIT 454521, the 25 to 34 oversample",NA,454521,NA,NA,NA,NA,NA,Reproduced verbatim from the deposited randomisation code. No rewrite counterpart.
aggarwal_etal_2023,si_e_sql_limit_4,supplementary_information_e,"LIMIT 327230, the Black oversample",NA,327230,NA,NA,NA,NA,NA,Reproduced verbatim from the deposited randomisation code. No rewrite counterpart.
aggarwal_etal_2023,si_e_sql_limit_5,supplementary_information_e,"LIMIT 68842, the Hispanic oversample",NA,68842,NA,NA,NA,NA,NA,Reproduced verbatim from the deposited randomisation code. No rewrite counterpart.
aggarwal_etal_2023,si_e_sql_limit_6,supplementary_information_e,"LIMIT 448812, the women oversample",NA,448812,NA,NA,NA,NA,NA,Reproduced verbatim from the deposited randomisation code. No rewrite counterpart.
aggarwal_etal_2023,si_e_sql_limits_match_figure_4,supplementary_information_e,The six SQL sampling limits equal the six sample sizes Figure 4 lists,NA,6,NA,6,1,NA,NA,"Two places in the published document, compared against each other. Rewrite gives 6, which matches."
aggarwal_etal_2023,si_figure_1_coverage,supplementary_figure_1,Supplementary Figure 1 has no coverage,NA,NA,NA,NA,NA,NA,archive,"figure_B1.R reads fielding_dates.rds and fielding_dates_survey.rds. Neither is among the 16 deposited files; the third input, treatment_descriptives.csv, is. Running the deposited script fails at its first read. The figure prints no numbers other than the axis breaks 0, 5, 10 and 15. No rewrite counterpart."
aggarwal_etal_2023,si_figure_4_coverage,supplementary_figure_4,Supplementary Figure 4 has no coverage,NA,NA,NA,NA,NA,NA,archive,"figure_C4.R reads weekly_adds_for_page_id_disclaimer_041322.csv, which is not among the 16 deposited files. Running the deposited script fails at its first read. No rewrite counterpart."
aggarwal_etal_2023,si_figure_2_series_per_panel,supplementary_figure_2,Each panel of Supplementary Figure 2 plots three series,NA,3,NA,3,1,NA,NA,"The rewrite writes all 51 plotted points to figure_b2_acronym_spending.csv. Rewrite gives 3, which matches."
aggarwal_etal_2023,si_figure_2_axis_breaks,supplementary_figure_2,Supplementary Figure 2 prints four dollar breaks,NA,4,NA,NA,NA,NA,NA,Set by the scale limits in figure_b2_acronym_spending.R at the point of use. No rewrite counterpart.
aggarwal_etal_2023,si_figure_3_axis_breaks,supplementary_figure_3,Supplementary Figure 3 prints five dollar breaks,NA,5,NA,NA,NA,NA,NA,Set by the default scale in figure_c3_facebook_spending.R at the point of use. No rewrite counterpart.
aggarwal_etal_2023,si_figure_1_axis_breaks,supplementary_figure_1,"The only numbers Supplementary Figure 1 prints: axis breaks at 0, 5, 10 and 15, counted off the published page",NA,4,NA,NA,NA,NA,archive,Counted off the published page; the script that would draw them cannot run. No rewrite counterpart.
aggarwal_etal_2023,si_figure_4_axis_breaks,supplementary_figure_4,"The only numbers Supplementary Figure 4 prints: six dollar breaks on the Acronym panel, four on the all-sponsors panel and six percentage breaks below, counted off the published page",NA,16,NA,NA,NA,NA,archive,Counted off the published page; the script that would draw them cannot run. No rewrite counterpart.
aggarwal_etal_2023,si_figure_3_month_labels,supplementary_figure_3,Supplementary Figure 3 prints three month labels on its horizontal axis,NA,3,NA,3,1,NA,NA,"The rewrite writes all 40 plotted weeks to figure_c3_facebook_spending.csv. Rewrite gives 3, which matches."
